job_title,country,what_do_with_data,generate_human_data,file_size,subject_area,molecular_or_gene_data,deposit_repo_always,aware_should_deposit,generate_other_types,data_discoverable_importance,barrier_lack_of_time,barrier_organizing_data,barrier_which_repo,barrier_copyright_licensing,barrier_sharing_cost,barrier_other,interest_data_dep_service,interest_data_discov_service,have_data_to_deposit,want_other_help,want_help_with,have_addtl_info,addtl_info
Epidemiologist,ES - Spain,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,8,FALSE,FALSE,NA,0,NA
Research Scientist,AU - Australia,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,7,8,TRUE,FALSE,NA,0,NA
"Researcher at the University of Naples ""Federico II""",IT - Italy,deposit_repo,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Prof,PT - Portugal,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,8,TRUE,TRUE,FALSE,TRUE,TRUE,NA,8,8,FALSE,TRUE,PublicaÃ§Ã£o,0,NA
Professor,IR - Iran,both,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,TRUE,TRUE,NA,6,7,FALSE,FALSE,NA,0,NA
Graduate Teaching Assistant,US - United States,both,TRUE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate Professor,AU - Australia,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,6,FALSE,FALSE,FALSE,TRUE,FALSE,NA,9,6,FALSE,TRUE,Curation of data collection and data diary compilation,0,NA
professor,SE - Sweden,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,FALSE,9,TRUE,TRUE,TRUE,TRUE,FALSE,NA,6,9,TRUE,TRUE,NA,1,NA
Professor,NO - Norway,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,7,FALSE,FALSE,NA,0,NA
Medical doctor,IT - Italy,neither,TRUE,Don't know,medical_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Professor,CA - Canada,neither,FALSE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,FALSE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
"Head, Clinical Development",US - United States,both,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Professor,BE - Belgium,both,TRUE,>50Gb,medical_sciences,FALSE,NA,TRUE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,7,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,2,FALSE,FALSE,FALSE,FALSE,FALSE,Concern about others publishing from my data before me,0,0,FALSE,FALSE,NA,0,NA
Doctor,"FX - France, Metropolitan",neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,10,TRUE,FALSE,NA,0,NA
Research Associate,US - United States,neither,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,4,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
Senior Lecturer in Education,GB - United Kingdom,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,3,TRUE,TRUE,TRUE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
International Relations Specialist,US - United States,neither,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,7,TRUE,FALSE,TRUE,TRUE,TRUE,NA,6,6,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,neither,FALSE,1Gb - 5Gb,physical_sciences,NA,NA,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,9,TRUE,TRUE,On demand,0,NA
Ph.D.,IT - Italy,deposit_repo,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,TRUE,FALSE,NA,0,NA
Prof,IT - Italy,neither,FALSE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,FALSE,9,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,6,FALSE,FALSE,NA,0,NA
Research Assistant,US - United States,neither,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
Geologist,US - United States,deposit_repo,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,3,FALSE,FALSE,NA,0,NA
Professor,PL - Poland,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,FALSE,No problem,NA,NA,NA,NA,NA,NA,NA
General Surgeon,PT - Portugal,neither,FALSE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,9,FALSE,FALSE,TRUE,FALSE,FALSE,Ethical issues of sharing data related to patients,9,8,TRUE,TRUE,NA,1,NA
PI,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,NA,FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Professor,US - United States,neither,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,NA,TRUE,5,TRUE,TRUE,TRUE,TRUE,FALSE,NA,7,6,FALSE,FALSE,NA,0,NA
Head of department,DK - Denmark,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,FALSE,TRUE,3,FALSE,TRUE,TRUE,FALSE,FALSE,NA,2,3,FALSE,FALSE,NA,0,NA
Surgeon,NL - Netherlands,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
Asociate Professor,IS - Iceland,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,9,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Instructor,US - United States,neither,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,7,TRUE,FALSE,NA,1,Data gathered while conducting research in other countries
Scientist,US - United States,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,8,FALSE,TRUE,TRUE,FALSE,FALSE,NA,5,5,FALSE,TRUE,Publisher should provide a site for uploading all published data.,0,NA
Assistant Professor,HR - Croatia,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,TRUE,TRUE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,CA - Canada,neither,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7,2,FALSE,FALSE,NA,0,NA
Associate Professor,GB - United Kingdom,both,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
RETIRED,GB - United Kingdom,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NONE,0,0,FALSE,FALSE,NA,1,Please UNSUBSCRIBE me
Research Scientist II,US - United States,deposit_repo,TRUE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,BR - Brazil,deposit_repo,TRUE,<20Mb,medical_sciences,TRUE,FALSE,FALSE,FALSE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,NA,TRUE,TRUE,CTX in menopausal women,1,"Serum concentrations of C-TelopepitÃ­deo collagen (CTx) and correlation with the hormone levels of estradiol (E2), testosterone (T) and Body Mass Index (BMI) in women of reproductive age and postmenopausal."
Associate Professor,NO - Norway,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Speech and language therapist,GB - United Kingdom,both,TRUE,Don't know,other_sciences,NA,NA,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,FALSE,FALSE,NA,0,NA
Graduate Student,US - United States,both,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,7,FALSE,TRUE,Ways to backup data and organize it so that I can find what I need more easily--also in a way that would be easier for others to understand and access when the time comes to share it,1,Some of the data I generate is visual--movies. Not all repositories have ways to both store and view such data
Senior Fellow,GB - United Kingdom,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,9,FALSE,FALSE,FALSE,FALSE,TRUE,NA,9,8,TRUE,TRUE,sifting through,0,NA
Professor,GB - United Kingdom,deposit_repo,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,8,TRUE,TRUE,FALSE,TRUE,TRUE,NA,8,NA,TRUE,TRUE,NA,0,NA
Distinguished Professor,US - United States,both,FALSE,NA,biological_sciences,TRUE,NA,TRUE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
"Medical doctor, professor of surgery, PhD",AR - Argentina,both,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,Multidisciplinary team,1,NA
Scientific Associate and Coordinator,DE - Germany,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
Research Associate Professor,US - United States,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,5,TRUE,TRUE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
President/Faculty Membe,US - United States,submit_suppl,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,Protecting Human Subjects' Data,7,7,FALSE,FALSE,NA,0,NA
Consultant Pediatrician and endocrinologist,JO - Jordan,both,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,TRUE,TRUE,6,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,6,FALSE,TRUE,NA,0,NA
professor of economics,US - United States,deposit_repo,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,8,TRUE,FALSE,NA,NA,NA
Researcher,JP - Japan,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,FALSE,FALSE,TRUE,TRUE,NA,5,5,FALSE,FALSE,NA,NA,NA
PhD candidate,US - United States,neither,FALSE,20Gb - 50 Gb,physical_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,FALSE,FALSE,NA,0,NA
Professor,BE - Belgium,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,7,TRUE,TRUE,FALSE,TRUE,FALSE,NA,8,9,TRUE,TRUE,sharing with colleagues,1,"confidentially, privacy"
Visitng Scholar,US - United States,neither,TRUE,1Gb - 5Gb,biological_sciences,TRUE,FALSE,FALSE,FALSE,9,TRUE,FALSE,TRUE,TRUE,TRUE,NA,8,9,FALSE,TRUE,"Next time when we generate data, I perhaps will be looking for the ways to deposit the data",0,NA
Professor,IN - India,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,5,FALSE,TRUE,FALSE,TRUE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Dr,ES - Spain,both,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,8,TRUE,FALSE,NA,NA,NA
Senior Member Technical Staff,US - United States,neither,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,FALSE,Employer restrictions,10,10,FALSE,FALSE,NA,0,NA
Professor,RO - Romania,submit_suppl,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,7,TRUE,FALSE,NA,0,NA
Professeur,BE - Belgium,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
professor,CA - Canada,neither,FALSE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,TRUE,FALSE,TRUE,FALSE,NA,6,7,TRUE,FALSE,NA,0,NA
Assistant Professor,PK - Pakistan,deposit_repo,TRUE,<20Mb,physical_sciences,NA,NA,NA,NA,4,FALSE,TRUE,TRUE,TRUE,FALSE,NA,5,7,TRUE,TRUE,"Giving datasets the worth of a research paper so that researchers will have some incentive in publishing them. Also, some dedicated outlets can be established for this purpose if mainstream journals consider this task outside their ambit of operations. But in any case there must be some attraction for publishing the data otherwise it would seem like a job in vein.",0,NA
Dermatologist - Venereologist,GR - Greece,neither,TRUE,<20Mb,NA,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,6,FALSE,TRUE,`,0,NA
Professor,US - United States,neither,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Senior researcher,BE - Belgium,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,TRUE,FALSE,TRUE,FALSE,NA,8,8,TRUE,TRUE,NA,0,NA
Associate Professor,NZ - New Zealand,neither,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,TRUE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,5,TRUE,TRUE,Who pays for this? Preparing the data and storing it. Who controls access?,0,NA
professor,BE - Belgium,deposit_repo,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2,2,FALSE,FALSE,NA,0,NA
research worker,CZ - Czech Republic,deposit_repo,FALSE,1Gb - 5Gb,earth_sciences,NA,NA,NA,NA,8,TRUE,TRUE,TRUE,TRUE,FALSE,NA,6,6,TRUE,FALSE,NA,0,NA
Professor of Physiology,ES - Spain,submit_suppl,TRUE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Senior post doc,CH - Switzerland,neither,TRUE,1Gb - 5Gb,medical_sciences,TRUE,FALSE,FALSE,TRUE,7,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,7,TRUE,TRUE,NA,NA,NA
Professor of Orthopaedic Surgery,BE - Belgium,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor of Bioinformatics,DE - Germany,neither,FALSE,Don't know,biological_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
oncologist,CZ - Czech Republic,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,TRUE,FALSE,TRUE,TRUE,7,TRUE,FALSE,TRUE,TRUE,TRUE,NA,5,7,FALSE,FALSE,NA,0,NA
Psychiatrist,US - United States,neither,FALSE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,0,TRUE,FALSE,NA,0,NA
"Professor, Rector",FI - Finland,neither,FALSE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,7,FALSE,TRUE,TRUE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Postdoctoral Fellow,US - United States,neither,FALSE,>50Gb,biological_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,TRUE,TRUE,TRUE,FALSE,NA,4,3,FALSE,FALSE,NA,0,NA
Chef de Section,BE - Belgium,submit_suppl,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,TRUE,TRUE,NA,8,8,FALSE,FALSE,NA,0,NA
retired professor,GR - Greece,neither,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,TRUE,TRUE,FALSE,FALSE,NA,10,10,TRUE,TRUE,I have completed a theorem a theory and a patent,1,"theorem, minimum contradictions everything-quantum gravity, patent, to be published in a better way"
Professor,DE - Germany,both,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,5,FALSE,TRUE,TRUE,FALSE,FALSE,NA,7,5,FALSE,FALSE,NA,1,data security
Owner of LDM Associates,US - United States,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,6,FALSE,TRUE,TRUE,FALSE,TRUE,NA,3,3,TRUE,TRUE,"Analyze, write, publish research results",0,NA
Professor,FI - Finland,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,8,TRUE,FALSE,TRUE,TRUE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Doctor,FR - France,submit_suppl,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,8,TRUE,TRUE,TRUE,FALSE,TRUE,NA,8,8,FALSE,FALSE,NA,0,NA
"MD, phD, Älanicama microbiologist",HR - Croatia,submit_suppl,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,FALSE,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,5,TRUE,FALSE,NA,0,NA
Junior researcher,NL - Netherlands,both,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Associate professor,US - United States,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,1,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Senior Researcher,CH - Switzerland,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,"I'm consulting, so data does not 'belong' to me",5,5,FALSE,FALSE,NA,0,NA
biostatistician,LU - Luxembourg,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,TRUE,TRUE,TRUE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,PT - Portugal,neither,FALSE,5Gb - 20Gb,biological_sciences,TRUE,FALSE,FALSE,FALSE,8,FALSE,FALSE,TRUE,TRUE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,US - United States,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,FALSE,7,FALSE,TRUE,FALSE,FALSE,TRUE,NA,2,2,FALSE,FALSE,NA,1,These studies are multicenter clinical trials and the data which falls under HIPPAS and various data sharing agreements between institution.
Psychologist,DE - Germany,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Postdoctoral Fellow,AU - Australia,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,7,FALSE,TRUE,TRUE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Post-doctoral researcher,GB - United Kingdom,neither,FALSE,>50Gb,biological_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,TRUE,FALSE,FALSE,FALSE,Relevance of my data,7,7,TRUE,TRUE,Statistical analysis,0,NA
Dr,IT - Italy,both,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,TRUE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,8,TRUE,FALSE,FALSE,TRUE,TRUE,NA,8,8,TRUE,TRUE,By making some of the key data analysis tools available free of cost to the researchers,0,NA
Head of Department,HU - Hungary,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,I have no DB related promlems when I publish my research results.,1,1,FALSE,FALSE,NA,0,NA
"Assistant Director of Operations, Communications, and Research",US - United States,neither,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,3,FALSE,FALSE,FALSE,FALSE,FALSE,IRB requirements regarding protections of human subjects and the need to ensure privacy and confidentiality of participants/subjects.,5,6,FALSE,TRUE,Guidelines and tools to help ensure that the data is transformed sufficiently to protect subjects. Something that could be provided to IRB offices as standards of excellence.  Without these it is hard to convince IRB that sharing data is an allowable activity.,0,NA
Research Scientist,CA - Canada,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,FALSE,FALSE,7,FALSE,TRUE,TRUE,TRUE,TRUE,NA,10,8,FALSE,FALSE,NA,0,NA
Postdoc,US - United States,both,TRUE,5Gb - 20Gb,medical_sciences,FALSE,NA,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,TRUE,NA,8,7,TRUE,FALSE,NA,0,NA
Associate Professor,AT - Austria,deposit_repo,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor Emeritus,IT - Italy,neither,FALSE,Don't know,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
Post-doc researcher,IT - Italy,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,8,FALSE,FALSE,NA,0,NA
Associate Professor,GR - Greece,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6,5,NA,FALSE,NA,1,I deal with a lot of government data that has a lot of restrictions on privacy and sharing.
clinical research fellow,US - United States,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,TRUE,FALSE,TRUE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
senior researcher,IT - Italy,submit_suppl,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,8,TRUE,FALSE,NA,0,NA
medical doctor,IT - Italy,submit_suppl,TRUE,NA,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,TRUE,TRUE,TRUE,NA,10,10,TRUE,TRUE,laser treatment of spinal cord and brain traumatic injuries,0,NA
Consultant,US - United States,neither,FALSE,5Gb - 20Gb,medical_sciences,FALSE,NA,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,Not premitted by data vendor,0,0,FALSE,FALSE,NA,0,NA
Senior Content Engineer,US - United States,deposit_repo,FALSE,100Mb - 1Gb,physical_sciences,NA,NA,NA,NA,7,FALSE,TRUE,TRUE,FALSE,FALSE,NA,8,10,TRUE,TRUE,Shared schemas for specific types of data,0,NA
Professor,FI - Finland,neither,TRUE,Don't know,medical_sciences,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,TRUE,TRUE,?,0,NA
Instructor,US - United States,neither,FALSE,20Gb - 50 Gb,biological_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,TRUE,TRUE,TRUE,TRUE,NA,7,8,TRUE,FALSE,NA,0,NA
Professor Emerita of Education,US - United States,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,10,TRUE,FALSE,NA,0,NA
Research scientist,AU - Australia,neither,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,I am not the owner of the data,6,8,FALSE,FALSE,NA,0,NA
Associate Lecturer,ES - Spain,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Research associate,US - United States,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,4,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,9,TRUE,TRUE,Advertising it to non-technical groups who would be interested in the results,0,NA
Prof,AT - Austria,neither,TRUE,>50Gb,biological_sciences,FALSE,NA,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,"others using data acquired with my resources (brain, time, and financial)",0,0,FALSE,FALSE,NA,0,NA
Assistant Professor,IT - Italy,submit_suppl,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Professor,PL - Poland,deposit_repo,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,6,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,8,FALSE,FALSE,NA,0,NA
Department Chair; Professor,US - United States,deposit_repo,TRUE,Don't know,other_sciences,NA,NA,NA,NA,6,FALSE,TRUE,TRUE,FALSE,TRUE,NA,7,7,FALSE,FALSE,NA,0,NA
Research Fellow,AU - Australia,neither,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,3,FALSE,FALSE,NA,0,NA
Assistant Professor,PT - Portugal,neither,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,8,TRUE,FALSE,TRUE,FALSE,TRUE,NA,8,9,FALSE,TRUE,I would like to have more support with every submission task so that I would be able to study. I am working now at 23:00.,0,NA
Assistant Professor,US - United States,both,FALSE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,TRUE,TRUE,FALSE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Professor,AU - Australia,deposit_repo,FALSE,1Gb - 5Gb,NA,NA,NA,NA,NA,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,7,FALSE,FALSE,NA,0,NA
